id,qnat-0_MR_AB,qnat-1_MR_AB,qnat-2_MR_AB,qnat-3_MR_AB,qnat-4_MR_AB,qnat-5_MR_AB,qnat-6_MR_AB,Vnat-0_MR_AB,Vnat-1_MR_AB,Vnat-2_MR_AB,Vnat-3_MR_AB,Vnat-4_MR_AB,Vnat-5_MR_AB,Vnat-6_MR_AB,Ns-0_MR_AB,Ns-1_MR_AB,Ns-2_MR_AB,Ns-3_MR_AB,Ns-4_MR_AB,Ns-5_MR_AB,Ns-6_MR_AB,Np-0_MR_AB,Np-1_MR_AB,Np-2_MR_AB,Np-3_MR_AB,Np-4_MR_AB,Np-5_MR_AB,Np-6_MR_AB,Nd-0_MR_AB,Nd-1_MR_AB,Nd-2_MR_AB,Nd-3_MR_AB,Nd-4_MR_AB,Nd-5_MR_AB,Nd-6_MR_AB,Nlp-0_MR_AB,Nlp-1_MR_AB,Nlp-2_MR_AB,Nlp-3_MR_AB,Nlp-4_MR_AB,Nlp-5_MR_AB,Nlp-6_MR_AB,LPde-0_MR_AB,LPde-1_MR_AB,LPde-2_MR_AB,LPde-3_MR_AB,LPde-4_MR_AB,LPde-5_MR_AB,LPde-6_MR_AB,LPe-0_MR_AB,LPe-1_MR_AB,LPe-2_MR_AB,LPe-3_MR_AB,LPe-4_MR_AB,LPe-5_MR_AB,LPe-6_MR_AB,LPocc-0_MR_AB,LPocc-1_MR_AB,LPocc-2_MR_AB,LPocc-3_MR_AB,LPocc-4_MR_AB,LPocc-5_MR_AB,LPocc-6_MR_AB,LPs-0_MR_AB,LPs-1_MR_AB,LPs-2_MR_AB,LPs-3_MR_AB,LPs-4_MR_AB,LPs-5_MR_AB,LPs-6_MR_AB,LPp-0_MR_AB,LPp-1_MR_AB,LPp-2_MR_AB,LPp-3_MR_AB,LPp-4_MR_AB,LPp-5_MR_AB,LPp-6_MR_AB,LPd-0_MR_AB,LPd-1_MR_AB,LPd-2_MR_AB,LPd-3_MR_AB,LPd-4_MR_AB,LPd-5_MR_AB,LPd-6_MR_AB,Nlv-0_MR_AB,Nlv-1_MR_AB,Nlv-2_MR_AB,Nlv-3_MR_AB,Nlv-4_MR_AB,Nlv-5_MR_AB,Nlv-6_MR_AB,LVde-0_MR_AB,LVde-1_MR_AB,LVde-2_MR_AB,LVde-3_MR_AB,LVde-4_MR_AB,LVde-5_MR_AB,LVde-6_MR_AB,LVe-0_MR_AB,LVe-1_MR_AB,LVe-2_MR_AB,LVe-3_MR_AB,LVe-4_MR_AB,LVe-5_MR_AB,LVe-6_MR_AB,LVocc-0_MR_AB,LVocc-1_MR_AB,LVocc-2_MR_AB,LVocc-3_MR_AB,LVocc-4_MR_AB,LVocc-5_MR_AB,LVocc-6_MR_AB,LVs-0_MR_AB,LVs-1_MR_AB,LVs-2_MR_AB,LVs-3_MR_AB,LVs-4_MR_AB,LVs-5_MR_AB,LVs-6_MR_AB,LVp-0_MR_AB,LVp-1_MR_AB,LVp-2_MR_AB,LVp-3_MR_AB,LVp-4_MR_AB,LVp-5_MR_AB,LVp-6_MR_AB,LVd-0_MR_AB,LVd-1_MR_AB,LVd-2_MR_AB,LVd-3_MR_AB,LVd-4_MR_AB,LVd-5_MR_AB,LVd-6_MR_AB,I-0_MR_AB,I-1_MR_AB,I-2_MR_AB,I-3_MR_AB,I-4_MR_AB,I-5_MR_AB,I-6_MR_AB
ir_tbp_1_dft-ime_1_dft-py_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,24.275595,1044.083272,5207.446257,13035.758504,1386.946904,0.0,0.0,2080.746152,89492.029818,446348.436213,1117340.465067,118880.071215,0.0,0.0,169.004,7268.806,36253.735,90753.685,9655.79,0.0,0.0,2.347,100.956,503.524,1260.468,134.108,0.0,0.0,1915.382,82379.806,410875.667,1028541.766,109432.283,0.0,0.0,704.2,30286.7,151057.2,378140.4,40232.5,0.0,0.0,19.989457,859.738266,4288.011248,10734.14421,1142.065349,0.0,0.0,-23.30382,-1002.287635,-4998.987279,-12513.924814,-1331.426114,0.0,0.0,463.008499,19913.803679,99321.639585,248631.064794,26453.242868,0.0,0.0,21.712362,933.839709,4657.597938,11659.327611,1240.500761,0.0,0.0,0.023473,1.009556,5.035241,12.604678,1.341082,0.0,0.0,212.992407,9160.715152,45689.776966,114374.852699,12168.977191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.7,10095.6,50352.4,126046.8,13410.8,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-py_1_dft-co_1_fluoride_1_smi1_1_s_1,7.175936,97.08318,1622.457815,1950.70477,191.909003,0.0,0.0,4478.696622,60592.251935,1012620.026701,1217487.87464,119775.625432,0.0,0.0,361.053,4884.688,81633.098,98148.668,9655.799,0.0,0.0,10.029,135.686,2267.586,2726.352,268.217,0.0,0.0,4127.041,55834.701,933111.657,1121893.799,110371.146,0.0,0.0,2005.9,27137.2,453517.2,545270.4,53643.3,0.0,0.0,28.262456,382.362547,6390.057473,7682.859598,755.834479,0.0,0.0,-74.04603,-1001.768163,-16741.587765,-20128.655931,-1980.24342,0.0,0.0,992.676138,13429.907789,224441.131493,269848.85639,26547.546156,0.0,0.0,43.627283,590.233172,9863.999293,11859.630679,1166.742365,0.0,0.0,0.150439,2.035287,34.013791,40.895278,4.02325,0.0,0.0,457.685299,6192.020873,103481.289132,124417.068049,12240.066164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.5,6784.3,113379.3,136317.6,13410.8,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-py_1_dft-co_1_fluoride_1_smi1_1_s_1,7.175936,97.08318,1622.457815,1950.70477,191.909003,0.0,0.0,4478.696622,60592.251935,1012620.026701,1217487.87464,119775.625432,0.0,0.0,361.053,4884.688,81633.098,98148.668,9655.799,0.0,0.0,10.029,135.686,2267.586,2726.352,268.217,0.0,0.0,4127.041,55834.701,933111.657,1121893.799,110371.146,0.0,0.0,2005.9,27137.2,453517.2,545270.4,53643.3,0.0,0.0,28.262456,382.362547,6390.057473,7682.859598,755.834479,0.0,0.0,-74.04603,-1001.768163,-16741.587765,-20128.655931,-1980.24342,0.0,0.0,992.676138,13429.907789,224441.131493,269848.85639,26547.546156,0.0,0.0,43.627283,590.233172,9863.999293,11859.630679,1166.742365,0.0,0.0,0.150439,2.035287,34.013791,40.895278,4.02325,0.0,0.0,457.685299,6192.020873,103481.289132,124417.068049,12240.066164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.5,6784.3,113379.3,136317.6,13410.8,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-sime_1_dft-iacn_1_fluoride_1_smi1_1_s_1,43.557294,2368.194828,20876.842118,11657.70235,0.0,0.0,0.0,2987.193018,162412.637859,1431750.022613,799494.26776,0.0,0.0,0.0,247.081,13433.695,118424.856,66128.858,0.0,0.0,0.0,3.385,184.023,1622.258,905.875,0.0,0.0,0.0,2751.735,149610.878,1318896.001,736476.184,0.0,0.0,0.0,1015.4,55207.0,486677.5,271762.4,0.0,0.0,0.0,15.275007,830.496795,7321.251727,4088.212814,0.0,0.0,0.0,-42.064656,-2287.040588,-20161.426206,-11258.211578,0.0,0.0,0.0,666.996242,36264.351977,319688.710483,178515.304671,0.0,0.0,0.0,36.215949,1969.048462,17358.163856,9692.859984,0.0,0.0,0.0,0.067693,3.680464,32.445166,18.117495,0.0,0.0,0.0,302.149324,16427.752918,144818.998827,80867.440263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.5,18402.3,162225.8,90587.5,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-sime_1_dft-iacn_1_fluoride_1_smi1_1_s_1,43.557294,2368.194828,20876.842118,11657.70235,0.0,0.0,0.0,2987.193018,162412.637859,1431750.022613,799494.26776,0.0,0.0,0.0,247.081,13433.695,118424.856,66128.858,0.0,0.0,0.0,3.385,184.023,1622.258,905.875,0.0,0.0,0.0,2751.735,149610.878,1318896.001,736476.184,0.0,0.0,0.0,1015.4,55207.0,486677.5,271762.4,0.0,0.0,0.0,15.275007,830.496795,7321.251727,4088.212814,0.0,0.0,0.0,-42.064656,-2287.040588,-20161.426206,-11258.211578,0.0,0.0,0.0,666.996242,36264.351977,319688.710483,178515.304671,0.0,0.0,0.0,36.215949,1969.048462,17358.163856,9692.859984,0.0,0.0,0.0,0.067693,3.680464,32.445166,18.117495,0.0,0.0,0.0,302.149324,16427.752918,144818.998827,80867.440263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.5,18402.3,162225.8,90587.5,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-py_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,71.343134,5392.464207,14113.075915,5009.06212,0.0,0.0,0.0,5929.053271,448146.947511,1172883.425681,416283.875625,0.0,0.0,0.0,468.306,35396.896,92640.221,32880.19,0.0,0.0,0.0,6.69,505.67,1323.432,469.717,0.0,0.0,0.0,5472.495,413638.008,1082567.151,384228.508,0.0,0.0,0.0,2676.0,202268.0,529372.7,187886.8,0.0,0.0,0.0,79.946591,6042.755745,15815.009114,5613.118186,0.0,0.0,0.0,-34.059255,-2574.365648,-6737.590912,-2391.329262,0.0,0.0,0.0,1316.911021,99538.598719,260510.917906,92461.44346,0.0,0.0,0.0,62.619255,4733.070609,12387.320946,4396.551148,0.0,0.0,0.0,0.066901,5.056699,13.234317,4.69717,0.0,0.0,0.0,606.322974,45828.866376,119942.617236,42570.451984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.0,50567.0,132343.2,46971.7,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-py_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,71.343134,5392.464207,14113.075915,5009.06212,0.0,0.0,0.0,5929.053271,448146.947511,1172883.425681,416283.875625,0.0,0.0,0.0,468.306,35396.896,92640.221,32880.19,0.0,0.0,0.0,6.69,505.67,1323.432,469.717,0.0,0.0,0.0,5472.495,413638.008,1082567.151,384228.508,0.0,0.0,0.0,2676.0,202268.0,529372.7,187886.8,0.0,0.0,0.0,79.946591,6042.755745,15815.009114,5613.118186,0.0,0.0,0.0,-34.059255,-2574.365648,-6737.590912,-2391.329262,0.0,0.0,0.0,1316.911021,99538.598719,260510.917906,92461.44346,0.0,0.0,0.0,62.619255,4733.070609,12387.320946,4396.551148,0.0,0.0,0.0,0.066901,5.056699,13.234317,4.69717,0.0,0.0,0.0,606.322974,45828.866376,119942.617236,42570.451984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.0,50567.0,132343.2,46971.7,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-hicn_1_chloride_1_smi1_1_s_1,-33.795092,-7812.957416,-17722.791127,-16354.767233,0.0,0.0,0.0,1837.722425,424855.979807,963736.698918,889345.773564,0.0,0.0,0.0,151.033,34916.685,79204.465,73090.665,0.0,0.0,0.0,2.014,465.556,1056.06,974.542,0.0,0.0,0.0,1691.567,391066.871,887090.01,818615.45,0.0,0.0,0.0,604.1,139666.7,316817.9,292362.7,0.0,0.0,0.0,12.682725,2932.070421,6651.062955,6137.666788,0.0,0.0,0.0,-25.377533,-5866.934177,-13308.462268,-12281.180829,0.0,0.0,0.0,397.415545,91876.971348,208412.2933,192324.929011,0.0,0.0,0.0,14.156805,3272.857266,7424.098536,6851.03168,0.0,0.0,0.0,0.020138,4.655558,10.560595,9.745422,0.0,0.0,0.0,187.200082,43278.067062,98171.294433,90593.443093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.4,46555.6,105606.0,97454.2,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-hicn_1_chloride_1_smi1_1_s_1,-33.795092,-7812.957416,-17722.791127,-16354.767233,0.0,0.0,0.0,1837.722425,424855.979807,963736.698918,889345.773564,0.0,0.0,0.0,151.033,34916.685,79204.465,73090.665,0.0,0.0,0.0,2.014,465.556,1056.06,974.542,0.0,0.0,0.0,1691.567,391066.871,887090.01,818615.45,0.0,0.0,0.0,604.1,139666.7,316817.9,292362.7,0.0,0.0,0.0,12.682725,2932.070421,6651.062955,6137.666788,0.0,0.0,0.0,-25.377533,-5866.934177,-13308.462268,-12281.180829,0.0,0.0,0.0,397.415545,91876.971348,208412.2933,192324.929011,0.0,0.0,0.0,14.156805,3272.857266,7424.098536,6851.03168,0.0,0.0,0.0,0.020138,4.655558,10.560595,9.745422,0.0,0.0,0.0,187.200082,43278.067062,98171.294433,90593.443093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.4,46555.6,105606.0,97454.2,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-sime_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,-88.043118,-2348.076932,-27743.404374,-36226.192671,0.0,0.0,0.0,3201.298266,85377.424182,1008766.097484,1317205.145967,0.0,0.0,0.0,275.135,7337.74,86698.139,113206.852,0.0,0.0,0.0,3.769,100.517,1187.646,1550.779,0.0,0.0,0.0,3203.624,85439.443,1009498.875,1318161.976,0.0,0.0,0.0,1507.6,40206.8,475058.3,620311.5,0.0,0.0,0.0,53.006781,1413.670975,16703.04962,21810.152985,0.0,0.0,0.0,-11.156148,-297.530296,-3515.431376,-4590.305236,0.0,0.0,0.0,740.941632,19760.63545,233479.275079,304867.603479,0.0,0.0,0.0,24.196782,645.319088,7624.68562,9955.999869,0.0,0.0,0.0,0.03769,1.00517,11.876457,15.507788,0.0,0.0,0.0,352.624747,9404.369768,111116.134983,145090.864141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.9,10051.7,118764.6,155077.9,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-sime_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,-88.043118,-2348.076932,-27743.404374,-36226.192671,0.0,0.0,0.0,3201.298266,85377.424182,1008766.097484,1317205.145967,0.0,0.0,0.0,275.135,7337.74,86698.139,113206.852,0.0,0.0,0.0,3.769,100.517,1187.646,1550.779,0.0,0.0,0.0,3203.624,85439.443,1009498.875,1318161.976,0.0,0.0,0.0,1507.6,40206.8,475058.3,620311.5,0.0,0.0,0.0,53.006781,1413.670975,16703.04962,21810.152985,0.0,0.0,0.0,-11.156148,-297.530296,-3515.431376,-4590.305236,0.0,0.0,0.0,740.941632,19760.63545,233479.275079,304867.603479,0.0,0.0,0.0,24.196782,645.319088,7624.68562,9955.999869,0.0,0.0,0.0,0.03769,1.00517,11.876457,15.507788,0.0,0.0,0.0,352.624747,9404.369768,111116.134983,145090.864141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.9,10051.7,118764.6,155077.9,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-py_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,46.695856,2176.400793,7897.801913,20911.714138,2171.586062,0.0,0.0,2536.512908,118221.811551,429007.585491,1135921.626043,117960.275954,0.0,0.0,210.498,9810.872,35602.046,94266.712,9789.168,0.0,0.0,5.767,268.791,975.399,2582.65,268.196,0.0,0.0,2332.774,108725.963,394548.706,1044681.78,108485.434,0.0,0.0,865.1,40318.7,146309.8,387397.4,40229.5,0.0,0.0,16.335187,761.350531,2762.816342,7315.355106,759.666237,0.0,0.0,-32.932776,-1534.931052,-5570.013316,-14748.220772,-1531.535409,0.0,0.0,570.390719,26584.774665,96471.791798,255436.962685,26525.962634,0.0,0.0,28.864118,1345.298996,4881.869652,12926.16145,1342.322865,0.0,0.0,0.028835,1.343955,4.876993,12.913248,1.340982,0.0,0.0,259.488705,12094.251414,43888.056943,116206.32057,12067.495968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.4,13439.6,48769.9,129132.5,13409.8,0.0,0.0
ir_tbp_1_dft-ime_1_dft-py_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,46.695856,2176.400793,7897.801913,20911.714138,2171.586062,0.0,0.0,2536.512908,118221.811551,429007.585491,1135921.626043,117960.275954,0.0,0.0,210.498,9810.872,35602.046,94266.712,9789.168,0.0,0.0,5.767,268.791,975.399,2582.65,268.196,0.0,0.0,2332.774,108725.963,394548.706,1044681.78,108485.434,0.0,0.0,865.1,40318.7,146309.8,387397.4,40229.5,0.0,0.0,16.335187,761.350531,2762.816342,7315.355106,759.666237,0.0,0.0,-32.932776,-1534.931052,-5570.013316,-14748.220772,-1531.535409,0.0,0.0,570.390719,26584.774665,96471.791798,255436.962685,26525.962634,0.0,0.0,28.864118,1345.298996,4881.869652,12926.16145,1342.322865,0.0,0.0,0.028835,1.343955,4.876993,12.913248,1.340982,0.0,0.0,259.488705,12094.251414,43888.056943,116206.32057,12067.495968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.4,13439.6,48769.9,129132.5,13409.8,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-hicn_1_chloride_1_smi1_1_s_1,-20.674517,-437.045156,-10349.153007,-8837.64415,-7502.318464,-2748.701823,0.0,2729.54774,57700.773155,1366344.236606,1166787.672437,990491.645811,362896.643917,0.0,217.913,4606.537,109081.982,93150.399,79075.82,28971.824,0.0,6.053,127.959,3030.055,2587.511,2196.551,804.773,0.0,2521.135,53295.069,1262017.926,1077698.372,914863.311,335187.911,0.0,908.0,19193.9,454508.3,388126.7,329482.6,120715.9,0.0,17.832565,376.968242,8926.542163,7622.80769,6471.037973,2370.860949,0.0,-43.152871,-912.222198,-21601.262418,-18446.366606,-15659.208998,-5737.225968,0.0,597.850981,12638.161008,299269.446659,255560.708454,216946.709929,79485.004518,0.0,21.609728,456.814875,10817.296512,9237.414614,7841.685527,2873.039235,0.0,0.060531,1.279593,30.30055,25.875111,21.965506,8.047729,0.0,280.986995,5939.872973,140655.155203,120112.265093,101963.877357,37357.557785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.7,6398.0,151502.8,129375.6,109827.5,40238.6,0.0
ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-hicn_1_chloride_1_smi1_1_s_1,-20.674517,-437.045156,-10349.153007,-8837.64415,-7502.318464,-2748.701823,0.0,2729.54774,57700.773155,1366344.236606,1166787.672437,990491.645811,362896.643917,0.0,217.913,4606.537,109081.982,93150.399,79075.82,28971.824,0.0,6.053,127.959,3030.055,2587.511,2196.551,804.773,0.0,2521.135,53295.069,1262017.926,1077698.372,914863.311,335187.911,0.0,908.0,19193.9,454508.3,388126.7,329482.6,120715.9,0.0,17.832565,376.968242,8926.542163,7622.80769,6471.037973,2370.860949,0.0,-43.152871,-912.222198,-21601.262418,-18446.366606,-15659.208998,-5737.225968,0.0,597.850981,12638.161008,299269.446659,255560.708454,216946.709929,79485.004518,0.0,21.609728,456.814875,10817.296512,9237.414614,7841.685527,2873.039235,0.0,0.060531,1.279593,30.30055,25.875111,21.965506,8.047729,0.0,280.986995,5939.872973,140655.155203,120112.265093,101963.877357,37357.557785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.7,6398.0,151502.8,129375.6,109827.5,40238.6,0.0
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,20.175833,3313.51305,12573.866155,1941.310917,0.0,0.0,0.0,1976.187831,324552.846134,1231588.343359,190148.031403,0.0,0.0,0.0,155.798,25586.973,97095.492,14990.818,0.0,0.0,0.0,2.226,365.528,1387.078,214.155,0.0,0.0,0.0,1822.836,299367.588,1136017.251,175392.569,0.0,0.0,0.0,667.7,109658.5,416123.5,64246.4,0.0,0.0,0.0,23.338532,3832.928609,14544.904633,2245.62452,0.0,0.0,0.0,-19.216563,-3155.970399,-11976.035342,-1849.01031,0.0,0.0,0.0,439.913294,72247.743495,274160.216995,42328.287558,0.0,0.0,0.0,20.83241,3421.343866,12983.054298,2004.486507,0.0,0.0,0.0,0.022257,3.655282,13.870785,2.141545,0.0,0.0,0.0,201.713821,33127.819932,125710.919977,19408.826081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.6,36552.8,138707.8,21415.5,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,20.175833,3313.51305,12573.866155,1941.310917,0.0,0.0,0.0,1976.187831,324552.846134,1231588.343359,190148.031403,0.0,0.0,0.0,155.798,25586.973,97095.492,14990.818,0.0,0.0,0.0,2.226,365.528,1387.078,214.155,0.0,0.0,0.0,1822.836,299367.588,1136017.251,175392.569,0.0,0.0,0.0,667.7,109658.5,416123.5,64246.4,0.0,0.0,0.0,23.338532,3832.928609,14544.904633,2245.62452,0.0,0.0,0.0,-19.216563,-3155.970399,-11976.035342,-1849.01031,0.0,0.0,0.0,439.913294,72247.743495,274160.216995,42328.287558,0.0,0.0,0.0,20.83241,3421.343866,12983.054298,2004.486507,0.0,0.0,0.0,0.022257,3.655282,13.870785,2.141545,0.0,0.0,0.0,201.713821,33127.819932,125710.919977,19408.826081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.6,36552.8,138707.8,21415.5,0.0,0.0,0.0
