id,qnat-0_FS_AA,qnat-1_FS_AA,qnat-2_FS_AA,qnat-3_FS_AA,qnat-4_FS_AA,qnat-5_FS_AA,qnat-6_FS_AA,Vnat-0_FS_AA,Vnat-1_FS_AA,Vnat-2_FS_AA,Vnat-3_FS_AA,Vnat-4_FS_AA,Vnat-5_FS_AA,Vnat-6_FS_AA,Ns-0_FS_AA,Ns-1_FS_AA,Ns-2_FS_AA,Ns-3_FS_AA,Ns-4_FS_AA,Ns-5_FS_AA,Ns-6_FS_AA,Np-0_FS_AA,Np-1_FS_AA,Np-2_FS_AA,Np-3_FS_AA,Np-4_FS_AA,Np-5_FS_AA,Np-6_FS_AA,Nd-0_FS_AA,Nd-1_FS_AA,Nd-2_FS_AA,Nd-3_FS_AA,Nd-4_FS_AA,Nd-5_FS_AA,Nd-6_FS_AA,Nlp-0_FS_AA,Nlp-1_FS_AA,Nlp-2_FS_AA,Nlp-3_FS_AA,Nlp-4_FS_AA,Nlp-5_FS_AA,Nlp-6_FS_AA,LPde-0_FS_AA,LPde-1_FS_AA,LPde-2_FS_AA,LPde-3_FS_AA,LPde-4_FS_AA,LPde-5_FS_AA,LPde-6_FS_AA,LPe-0_FS_AA,LPe-1_FS_AA,LPe-2_FS_AA,LPe-3_FS_AA,LPe-4_FS_AA,LPe-5_FS_AA,LPe-6_FS_AA,LPocc-0_FS_AA,LPocc-1_FS_AA,LPocc-2_FS_AA,LPocc-3_FS_AA,LPocc-4_FS_AA,LPocc-5_FS_AA,LPocc-6_FS_AA,LPs-0_FS_AA,LPs-1_FS_AA,LPs-2_FS_AA,LPs-3_FS_AA,LPs-4_FS_AA,LPs-5_FS_AA,LPs-6_FS_AA,LPp-0_FS_AA,LPp-1_FS_AA,LPp-2_FS_AA,LPp-3_FS_AA,LPp-4_FS_AA,LPp-5_FS_AA,LPp-6_FS_AA,LPd-0_FS_AA,LPd-1_FS_AA,LPd-2_FS_AA,LPd-3_FS_AA,LPd-4_FS_AA,LPd-5_FS_AA,LPd-6_FS_AA,Nlv-0_FS_AA,Nlv-1_FS_AA,Nlv-2_FS_AA,Nlv-3_FS_AA,Nlv-4_FS_AA,Nlv-5_FS_AA,Nlv-6_FS_AA,LVde-0_FS_AA,LVde-1_FS_AA,LVde-2_FS_AA,LVde-3_FS_AA,LVde-4_FS_AA,LVde-5_FS_AA,LVde-6_FS_AA,LVe-0_FS_AA,LVe-1_FS_AA,LVe-2_FS_AA,LVe-3_FS_AA,LVe-4_FS_AA,LVe-5_FS_AA,LVe-6_FS_AA,LVocc-0_FS_AA,LVocc-1_FS_AA,LVocc-2_FS_AA,LVocc-3_FS_AA,LVocc-4_FS_AA,LVocc-5_FS_AA,LVocc-6_FS_AA,LVs-0_FS_AA,LVs-1_FS_AA,LVs-2_FS_AA,LVs-3_FS_AA,LVs-4_FS_AA,LVs-5_FS_AA,LVs-6_FS_AA,LVp-0_FS_AA,LVp-1_FS_AA,LVp-2_FS_AA,LVp-3_FS_AA,LVp-4_FS_AA,LVp-5_FS_AA,LVp-6_FS_AA,LVd-0_FS_AA,LVd-1_FS_AA,LVd-2_FS_AA,LVd-3_FS_AA,LVd-4_FS_AA,LVd-5_FS_AA,LVd-6_FS_AA,I-0_FS_AA,I-1_FS_AA,I-2_FS_AA,I-3_FS_AA,I-4_FS_AA,I-5_FS_AA,I-6_FS_AA
ir_tbp_1_dft-asme3_1_dft-sime_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,0.0,-25.91646,11.06982,-37.89258,10.55088,-15.38764,-66.15392,211.15464,603.60738,902.94342,1288.2711,1500.74298,1526.93778,1549.23194,74.66,163.4,283.68,347.8,489.52,500.28,535.2,120.26,374.76,504.62,693.54,798.3,1030.78,1016.46,16.9,67.4,118.14,252.18,218.92,1.46,0.74,20.0,56.0,106.0,190.0,210.0,104.0,62.0,1.04198,1.91846,3.11642,5.23938,8.51222,7.39224,7.497,-1.46282,-3.55628,-7.6295,-10.43966,-12.87758,-10.98394,-6.62068,16.21478,43.1111,88.34576,141.78844,158.72936,101.61812,55.93304,0.9016,2.8282,6.253,13.3494,10.2614,2.4704,0.0,7.2368,15.7372,34.7372,44.782,63.5652,63.4898,33.9602,1.8618,7.4354,13.0112,27.8716,24.176,0.0398,0.0398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,160.0,292.0,356.0,524.0,500.0,560.0
ir_tbp_1_dft-asme3_1_dft-sime_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,0.0,-25.91646,11.06982,-37.89258,10.55088,-15.38764,-66.15392,211.15464,603.60738,902.94342,1288.2711,1500.74298,1526.93778,1549.23194,74.66,163.4,283.68,347.8,489.52,500.28,535.2,120.26,374.76,504.62,693.54,798.3,1030.78,1016.46,16.9,67.4,118.14,252.18,218.92,1.46,0.74,20.0,56.0,106.0,190.0,210.0,104.0,62.0,1.04198,1.91846,3.11642,5.23938,8.51222,7.39224,7.497,-1.46282,-3.55628,-7.6295,-10.43966,-12.87758,-10.98394,-6.62068,16.21478,43.1111,88.34576,141.78844,158.72936,101.61812,55.93304,0.9016,2.8282,6.253,13.3494,10.2614,2.4704,0.0,7.2368,15.7372,34.7372,44.782,63.5652,63.4898,33.9602,1.8618,7.4354,13.0112,27.8716,24.176,0.0398,0.0398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,160.0,292.0,356.0,524.0,500.0,560.0
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,-6e-05,-25.1898,-16.31994,-5.2441,15.4603,-81.97276,-78.28434,298.74394,837.56214,1320.16324,1831.97972,2233.42142,2722.68848,3049.01466,99.14,218.1,369.94,500.9,668.36,755.36,942.22,183.88,555.9,838.74,1072.54,1324.36,1827.12,2064.98,16.68,66.64,116.8,266.48,250.34,150.06,50.1,18.0,48.0,104.0,192.0,262.0,222.0,114.0,1.27586,1.57436,4.22558,9.82652,20.31426,18.5409,10.88574,-1.28228,-3.72086,-9.78068,-9.85394,-15.41178,-17.57592,-9.88224,11.15878,33.10684,79.62102,103.4422,144.2155,143.7423,76.78962,0.4906,1.9384,4.9692,4.0168,4.8598,6.3438,3.4002,3.6786,8.739,26.215,20.6946,43.6796,55.1766,33.105,1.8306,7.3218,12.8134,29.2878,27.4592,16.4766,5.493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,228.0,392.0,532.0,708.0,780.0,1020.0
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,-6e-05,-25.1898,-16.31994,-5.2441,15.4603,-81.97276,-78.28434,298.74394,837.56214,1320.16324,1831.97972,2233.42142,2722.68848,3049.01466,99.14,218.1,369.94,500.9,668.36,755.36,942.22,183.88,555.9,838.74,1072.54,1324.36,1827.12,2064.98,16.68,66.64,116.8,266.48,250.34,150.06,50.1,18.0,48.0,104.0,192.0,262.0,222.0,114.0,1.27586,1.57436,4.22558,9.82652,20.31426,18.5409,10.88574,-1.28228,-3.72086,-9.78068,-9.85394,-15.41178,-17.57592,-9.88224,11.15878,33.10684,79.62102,103.4422,144.2155,143.7423,76.78962,0.4906,1.9384,4.9692,4.0168,4.8598,6.3438,3.4002,3.6786,8.739,26.215,20.6946,43.6796,55.1766,33.105,1.8306,7.3218,12.8134,29.2878,27.4592,16.4766,5.493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,228.0,392.0,532.0,708.0,780.0,1020.0
ir_tbp_1_dft-pyz_1_dft-pme3_1_dft-co_1_chloride_1_smi1_1_s_1,2e-05,-14.57494,12.6394,-49.10948,30.2055,-4.57696,10.72582,163.21008,464.20992,693.21892,1024.69438,1008.80298,534.05058,353.76538,52.98,116.6,203.26,263.52,373.74,175.12,153.02,93.96,265.52,408.32,547.22,587.36,360.1,201.72,16.86,84.04,84.84,217.78,51.02,0.44,0.06,22.0,62.0,102.0,172.0,174.0,38.0,6.0,0.87454,1.32934,3.61186,5.2823,10.23202,2.28252,0.0,-2.92686,-7.0216,-13.55216,-16.81908,-25.83774,-6.44898,-1.6047,19.00876,49.37986,89.58384,122.38448,148.04128,38.8399,11.4996,2.343,5.645,10.4494,12.2784,19.8158,5.647,1.7706,5.8092,11.1256,28.3148,27.7296,52.6336,14.342,4.2234,1.848,9.2298,9.2366,23.9926,5.5508,0.0118,0.0066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,112.0,196.0,256.0,376.0,176.0,180.0
ir_tbp_1_dft-pyz_1_dft-pme3_1_dft-co_1_chloride_1_smi1_1_s_1,2e-05,-14.57494,12.6394,-49.10948,30.2055,-4.57696,10.72582,163.21008,464.20992,693.21892,1024.69438,1008.80298,534.05058,353.76538,52.98,116.6,203.26,263.52,373.74,175.12,153.02,93.96,265.52,408.32,547.22,587.36,360.1,201.72,16.86,84.04,84.84,217.78,51.02,0.44,0.06,22.0,62.0,102.0,172.0,174.0,38.0,6.0,0.87454,1.32934,3.61186,5.2823,10.23202,2.28252,0.0,-2.92686,-7.0216,-13.55216,-16.81908,-25.83774,-6.44898,-1.6047,19.00876,49.37986,89.58384,122.38448,148.04128,38.8399,11.4996,2.343,5.645,10.4494,12.2784,19.8158,5.647,1.7706,5.8092,11.1256,28.3148,27.7296,52.6336,14.342,4.2234,1.848,9.2298,9.2366,23.9926,5.5508,0.0118,0.0066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,112.0,196.0,256.0,376.0,176.0,180.0
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,-4e-05,-15.255,-17.77512,-31.27094,18.0438,5.8353,10.68072,195.14302,632.48236,1108.96284,1476.58246,1550.43002,868.66916,469.71716,64.4,151.92,307.5,396.6,555.9,323.84,211.58,114.94,351.98,673.94,872.7,949.92,546.64,258.6,16.38,130.46,130.82,212.4,49.96,0.26,0.2,24.0,102.0,174.0,218.0,198.0,50.0,20.0,1.46432,3.66964,9.03292,12.33206,17.80116,4.02246,0.0,-2.82448,-9.03384,-21.41124,-20.10862,-24.96638,-8.22418,-5.107,21.98152,77.61214,161.77498,170.31908,185.94244,57.95076,38.3148,2.0986,7.0932,14.154,14.5196,17.4032,6.2372,5.96,8.1146,20.6436,61.5664,54.2868,79.202,25.745,14.018,1.7866,14.2628,14.2788,23.1928,5.3938,0.017,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,148.0,292.0,380.0,560.0,348.0,240.0
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,-4e-05,-15.255,-17.77512,-31.27094,18.0438,5.8353,10.68072,195.14302,632.48236,1108.96284,1476.58246,1550.43002,868.66916,469.71716,64.4,151.92,307.5,396.6,555.9,323.84,211.58,114.94,351.98,673.94,872.7,949.92,546.64,258.6,16.38,130.46,130.82,212.4,49.96,0.26,0.2,24.0,102.0,174.0,218.0,198.0,50.0,20.0,1.46432,3.66964,9.03292,12.33206,17.80116,4.02246,0.0,-2.82448,-9.03384,-21.41124,-20.10862,-24.96638,-8.22418,-5.107,21.98152,77.61214,161.77498,170.31908,185.94244,57.95076,38.3148,2.0986,7.0932,14.154,14.5196,17.4032,6.2372,5.96,8.1146,20.6436,61.5664,54.2868,79.202,25.745,14.018,1.7866,14.2628,14.2788,23.1928,5.3938,0.017,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,148.0,292.0,380.0,560.0,348.0,240.0
ir_tbp_1_dft-iz_1_dft-py_1_dft-co_1_chloride_1_smi1_1_s_1,0.0,-6.52352,-18.44634,3.70456,-4.28474,5.9172,6.08216,163.29746,474.4077,791.1751,834.463,818.7456,470.02914,248.976,47.14,107.7,200.1,226.82,241.98,156.02,89.04,100.4,270.78,512.08,480.42,514.32,315.32,160.52,16.3,97.58,81.44,130.26,65.34,0.24,0.04,22.0,72.0,124.0,134.0,128.0,48.0,0.0,1.04808,1.94984,5.93432,5.57328,7.24688,3.40152,0.0,-2.0978,-5.36374,-11.26134,-11.3446,-13.90008,-6.37964,0.0,14.49724,43.65816,79.39736,84.35084,89.29328,36.73688,0.0,1.299,3.407,5.4,7.1028,9.5816,4.3856,0.0,4.9014,9.8038,31.5972,24.5076,31.216,15.6076,0.0,1.7998,10.7904,9.0038,14.3912,7.2032,0.0068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,108.0,188.0,232.0,232.0,160.0,104.0
ir_tbp_1_dft-iz_1_dft-py_1_dft-co_1_chloride_1_smi1_1_s_1,0.0,-6.52352,-18.44634,3.70456,-4.28474,5.9172,6.08216,163.29746,474.4077,791.1751,834.463,818.7456,470.02914,248.976,47.14,107.7,200.1,226.82,241.98,156.02,89.04,100.4,270.78,512.08,480.42,514.32,315.32,160.52,16.3,97.58,81.44,130.26,65.34,0.24,0.04,22.0,72.0,124.0,134.0,128.0,48.0,0.0,1.04808,1.94984,5.93432,5.57328,7.24688,3.40152,0.0,-2.0978,-5.36374,-11.26134,-11.3446,-13.90008,-6.37964,0.0,14.49724,43.65816,79.39736,84.35084,89.29328,36.73688,0.0,1.299,3.407,5.4,7.1028,9.5816,4.3856,0.0,4.9014,9.8038,31.5972,24.5076,31.216,15.6076,0.0,1.7998,10.7904,9.0038,14.3912,7.2032,0.0068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,108.0,188.0,232.0,232.0,160.0,104.0
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,-4e-05,-6.91636,-10.9129,-3.43736,-7.60088,-1.57584,13.80728,167.26288,468.91256,731.65702,881.44114,865.44064,710.54448,418.62898,49.2,110.94,181.74,228.3,255.8,228.56,162.92,102.34,278.38,438.92,494.06,563.86,483.66,256.34,16.28,81.18,113.68,162.4,49.06,0.44,0.2,16.0,54.0,94.0,116.0,78.0,36.0,18.0,0.39798,1.6753,2.94316,3.5079,1.66584,0.1573,0.0,-1.92798,-4.6411,-8.40392,-10.33898,-10.65936,-8.47282,-4.68876,16.88592,48.34896,83.3114,105.5209,87.11754,57.18812,32.99352,2.4828,5.4936,9.4664,13.0516,15.6666,11.57,5.6226,5.6876,13.3744,27.7446,30.6826,32.8326,22.4002,12.3588,1.8294,9.1316,12.788,18.2646,5.499,0.0292,0.0186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,112.0,180.0,236.0,260.0,244.0,188.0
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,-4e-05,-6.91636,-10.9129,-3.43736,-7.60088,-1.57584,13.80728,167.26288,468.91256,731.65702,881.44114,865.44064,710.54448,418.62898,49.2,110.94,181.74,228.3,255.8,228.56,162.92,102.34,278.38,438.92,494.06,563.86,483.66,256.34,16.28,81.18,113.68,162.4,49.06,0.44,0.2,16.0,54.0,94.0,116.0,78.0,36.0,18.0,0.39798,1.6753,2.94316,3.5079,1.66584,0.1573,0.0,-1.92798,-4.6411,-8.40392,-10.33898,-10.65936,-8.47282,-4.68876,16.88592,48.34896,83.3114,105.5209,87.11754,57.18812,32.99352,2.4828,5.4936,9.4664,13.0516,15.6666,11.57,5.6226,5.6876,13.3744,27.7446,30.6826,32.8326,22.4002,12.3588,1.8294,9.1316,12.788,18.2646,5.499,0.0292,0.0186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,112.0,180.0,236.0,260.0,244.0,188.0
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,-2e-05,-16.71868,13.9248,-36.9908,10.34756,-19.83664,24.18292,171.21766,466.67122,680.59556,1006.6473,1012.36798,921.76004,623.5083,55.6,120.8,195.68,255.38,363.84,290.8,265.06,99.52,280.74,370.78,505.16,618.94,633.54,359.92,16.76,66.78,116.92,249.54,34.18,1.14,0.64,20.0,50.0,86.0,142.0,114.0,68.0,88.0,0.88816,1.71826,2.8756,4.21656,3.80582,3.34152,7.79688,-2.1377,-4.86398,-7.95722,-12.13038,-18.10018,-10.85676,-5.34324,16.73242,40.79922,66.94378,112.22134,115.66798,73.719,52.60468,1.7544,3.822,5.355,9.8034,16.996,11.7252,1.4216,6.3944,12.7914,21.7238,26.5246,51.2698,32.2204,30.5208,1.8512,7.3866,12.9212,27.672,3.7342,0.0544,0.0576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,116.0,196.0,260.0,376.0,296.0,292.0
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,-2e-05,-16.71868,13.9248,-36.9908,10.34756,-19.83664,24.18292,171.21766,466.67122,680.59556,1006.6473,1012.36798,921.76004,623.5083,55.6,120.8,195.68,255.38,363.84,290.8,265.06,99.52,280.74,370.78,505.16,618.94,633.54,359.92,16.76,66.78,116.92,249.54,34.18,1.14,0.64,20.0,50.0,86.0,142.0,114.0,68.0,88.0,0.88816,1.71826,2.8756,4.21656,3.80582,3.34152,7.79688,-2.1377,-4.86398,-7.95722,-12.13038,-18.10018,-10.85676,-5.34324,16.73242,40.79922,66.94378,112.22134,115.66798,73.719,52.60468,1.7544,3.822,5.355,9.8034,16.996,11.7252,1.4216,6.3944,12.7914,21.7238,26.5246,51.2698,32.2204,30.5208,1.8512,7.3866,12.9212,27.672,3.7342,0.0544,0.0576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,116.0,196.0,260.0,376.0,296.0,292.0
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-iacn_1_fluoride_1_smi1_1_s_1,-2e-05,-26.00732,0.0756,2.0495,-46.72436,-14.41298,0.47986,203.11548,585.3947,891.1864,1177.616,1562.05698,1516.39146,1129.24066,71.72,155.94,274.82,345.4,455.76,552.36,442.98,115.48,365.36,520.46,606.32,880.96,967.52,688.52,16.58,66.2,99.86,231.28,230.92,1.32,0.46,20.0,48.0,96.0,162.0,246.0,186.0,22.0,1.43842,2.10026,5.3201,9.48076,19.45188,18.30696,0.0,-1.52856,-3.5308,-7.39604,-9.9104,-15.89992,-16.6014,-4.74672,13.70074,34.14968,66.89452,104.15194,152.00486,127.8375,35.58962,0.5594,1.463,2.5818,3.5934,4.381,5.0206,4.2174,5.6112,11.2246,26.4438,28.8276,56.03,72.9368,17.7628,1.8296,7.3126,10.975,25.5802,25.5918,0.0454,0.0198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,156.0,284.0,364.0,460.0,576.0,504.0
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-iacn_1_fluoride_1_smi1_1_s_1,-2e-05,-26.00732,0.0756,2.0495,-46.72436,-14.41298,0.47986,203.11548,585.3947,891.1864,1177.616,1562.05698,1516.39146,1129.24066,71.72,155.94,274.82,345.4,455.76,552.36,442.98,115.48,365.36,520.46,606.32,880.96,967.52,688.52,16.58,66.2,99.86,231.28,230.92,1.32,0.46,20.0,48.0,96.0,162.0,246.0,186.0,22.0,1.43842,2.10026,5.3201,9.48076,19.45188,18.30696,0.0,-1.52856,-3.5308,-7.39604,-9.9104,-15.89992,-16.6014,-4.74672,13.70074,34.14968,66.89452,104.15194,152.00486,127.8375,35.58962,0.5594,1.463,2.5818,3.5934,4.381,5.0206,4.2174,5.6112,11.2246,26.4438,28.8276,56.03,72.9368,17.7628,1.8296,7.3126,10.975,25.5802,25.5918,0.0454,0.0198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,156.0,284.0,364.0,460.0,576.0,504.0
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,-6e-05,-18.84304,18.8088,-38.58866,26.04122,-33.96792,20.05792,163.19564,466.56678,681.0019,1041.42122,1000.193,806.85368,497.96892,56.48,124.74,203.46,280.26,380.74,283.38,223.02,90.26,275.5,361.36,526.74,572.0,508.8,276.28,17.2,68.62,120.34,239.5,52.64,17.54,0.14,16.0,48.0,86.0,134.0,124.0,56.0,14.0,0.58676,1.42136,2.25596,4.51192,6.85152,1.51244,0.46284,-1.34464,-3.55636,-5.23968,-8.58406,-9.72122,-9.14064,-2.1799,13.68188,40.58716,73.95564,98.31168,96.97762,67.04544,16.50458,1.0526,2.7968,4.4294,4.3646,5.8062,10.0442,2.3784,5.0286,13.5356,28.154,22.8198,44.4128,28.0034,7.612,1.9184,7.6668,13.4158,26.8138,5.777,1.9492,0.0088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,120.0,204.0,280.0,392.0,296.0,268.0
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,-6e-05,-18.84304,18.8088,-38.58866,26.04122,-33.96792,20.05792,163.19564,466.56678,681.0019,1041.42122,1000.193,806.85368,497.96892,56.48,124.74,203.46,280.26,380.74,283.38,223.02,90.26,275.5,361.36,526.74,572.0,508.8,276.28,17.2,68.62,120.34,239.5,52.64,17.54,0.14,16.0,48.0,86.0,134.0,124.0,56.0,14.0,0.58676,1.42136,2.25596,4.51192,6.85152,1.51244,0.46284,-1.34464,-3.55636,-5.23968,-8.58406,-9.72122,-9.14064,-2.1799,13.68188,40.58716,73.95564,98.31168,96.97762,67.04544,16.50458,1.0526,2.7968,4.4294,4.3646,5.8062,10.0442,2.3784,5.0286,13.5356,28.154,22.8198,44.4128,28.0034,7.612,1.9184,7.6668,13.4158,26.8138,5.777,1.9492,0.0088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,120.0,204.0,280.0,392.0,296.0,268.0
