id,qnat-0_MS_AA,qnat-1_MS_AA,qnat-2_MS_AA,qnat-3_MS_AA,qnat-4_MS_AA,qnat-5_MS_AA,qnat-6_MS_AA,Vnat-0_MS_AA,Vnat-1_MS_AA,Vnat-2_MS_AA,Vnat-3_MS_AA,Vnat-4_MS_AA,Vnat-5_MS_AA,Vnat-6_MS_AA,Ns-0_MS_AA,Ns-1_MS_AA,Ns-2_MS_AA,Ns-3_MS_AA,Ns-4_MS_AA,Ns-5_MS_AA,Ns-6_MS_AA,Np-0_MS_AA,Np-1_MS_AA,Np-2_MS_AA,Np-3_MS_AA,Np-4_MS_AA,Np-5_MS_AA,Np-6_MS_AA,Nd-0_MS_AA,Nd-1_MS_AA,Nd-2_MS_AA,Nd-3_MS_AA,Nd-4_MS_AA,Nd-5_MS_AA,Nd-6_MS_AA,Nlp-0_MS_AA,Nlp-1_MS_AA,Nlp-2_MS_AA,Nlp-3_MS_AA,Nlp-4_MS_AA,Nlp-5_MS_AA,Nlp-6_MS_AA,LPde-0_MS_AA,LPde-1_MS_AA,LPde-2_MS_AA,LPde-3_MS_AA,LPde-4_MS_AA,LPde-5_MS_AA,LPde-6_MS_AA,LPe-0_MS_AA,LPe-1_MS_AA,LPe-2_MS_AA,LPe-3_MS_AA,LPe-4_MS_AA,LPe-5_MS_AA,LPe-6_MS_AA,LPocc-0_MS_AA,LPocc-1_MS_AA,LPocc-2_MS_AA,LPocc-3_MS_AA,LPocc-4_MS_AA,LPocc-5_MS_AA,LPocc-6_MS_AA,LPs-0_MS_AA,LPs-1_MS_AA,LPs-2_MS_AA,LPs-3_MS_AA,LPs-4_MS_AA,LPs-5_MS_AA,LPs-6_MS_AA,LPp-0_MS_AA,LPp-1_MS_AA,LPp-2_MS_AA,LPp-3_MS_AA,LPp-4_MS_AA,LPp-5_MS_AA,LPp-6_MS_AA,LPd-0_MS_AA,LPd-1_MS_AA,LPd-2_MS_AA,LPd-3_MS_AA,LPd-4_MS_AA,LPd-5_MS_AA,LPd-6_MS_AA,Nlv-0_MS_AA,Nlv-1_MS_AA,Nlv-2_MS_AA,Nlv-3_MS_AA,Nlv-4_MS_AA,Nlv-5_MS_AA,Nlv-6_MS_AA,LVde-0_MS_AA,LVde-1_MS_AA,LVde-2_MS_AA,LVde-3_MS_AA,LVde-4_MS_AA,LVde-5_MS_AA,LVde-6_MS_AA,LVe-0_MS_AA,LVe-1_MS_AA,LVe-2_MS_AA,LVe-3_MS_AA,LVe-4_MS_AA,LVe-5_MS_AA,LVe-6_MS_AA,LVocc-0_MS_AA,LVocc-1_MS_AA,LVocc-2_MS_AA,LVocc-3_MS_AA,LVocc-4_MS_AA,LVocc-5_MS_AA,LVocc-6_MS_AA,LVs-0_MS_AA,LVs-1_MS_AA,LVs-2_MS_AA,LVs-3_MS_AA,LVs-4_MS_AA,LVs-5_MS_AA,LVs-6_MS_AA,LVp-0_MS_AA,LVp-1_MS_AA,LVp-2_MS_AA,LVp-3_MS_AA,LVp-4_MS_AA,LVp-5_MS_AA,LVp-6_MS_AA,LVd-0_MS_AA,LVd-1_MS_AA,LVd-2_MS_AA,LVd-3_MS_AA,LVd-4_MS_AA,LVd-5_MS_AA,LVd-6_MS_AA,I-0_MS_AA,I-1_MS_AA,I-2_MS_AA,I-3_MS_AA,I-4_MS_AA,I-5_MS_AA,I-6_MS_AA
ir_tbp_1_dft-pyz_1_dft-pme3_1_dft-co_1_chloride_1_smi1_1_s_1,-0.23722,-0.49892,-3.47621,1.33948,-0.32959,0.0,0.0,18.14388,72.09581,68.16716,133.97484,34.16573,0.0,0.0,1.5,11.08,9.24,19.75,5.17,0.0,0.0,0.04,19.57,17.47,6.34,4.1,0.0,0.0,16.72,41.86,41.8,108.68,25.09,0.0,0.0,8.0,26.0,20.0,52.0,13.0,0.0,0.0,0.1137,0.66467,0.28425,0.73905,0.17055,0.0,0.0,-0.32844,-1.85286,-0.8211,-2.13486,-0.76011,0.0,0.0,3.95246,15.4927,9.88115,25.69099,7.84529,0.0,0.0,0.1552,1.1868,0.388,1.0088,0.5279,0.0,0.0,0.0002,2.2011,0.0005,0.0013,0.7042,0.0,0.0,1.8446,4.6121,4.6115,11.9899,2.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,10.0,26.0,6.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,0.29332,-0.01003,-0.15406,3.55966,1.15087,0.0,0.0,17.6262,110.47655,98.72721,132.85395,28.7199,0.0,0.0,1.38,15.99,13.4,19.85,4.35,0.0,0.0,0.02,29.71,20.5,7.54,0.03,0.0,0.0,16.28,65.16,65.12,105.83,24.42,0.0,0.0,8.0,39.0,32.0,53.0,12.0,0.0,0.0,0.1235,1.16441,0.494,0.80275,0.18525,0.0,0.0,-0.25332,-2.04351,-1.01328,-1.90193,-0.37998,0.0,0.0,3.94176,22.87118,15.76704,27.53718,5.91264,0.0,0.0,0.2182,1.515,0.8728,1.7163,0.3273,0.0,0.0,0.0002,3.3571,0.0008,0.7022,0.0003,0.0,0.0,1.7816,7.1279,7.1264,11.5814,2.6724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,16.0,26.0,6.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,0.29332,-0.01003,-0.15406,3.55966,1.15087,0.0,0.0,17.6262,110.47655,98.72721,132.85395,28.7199,0.0,0.0,1.38,15.99,13.4,19.85,4.35,0.0,0.0,0.02,29.71,20.5,7.54,0.03,0.0,0.0,16.28,65.16,65.12,105.83,24.42,0.0,0.0,8.0,39.0,32.0,53.0,12.0,0.0,0.0,0.1235,1.16441,0.494,0.80275,0.18525,0.0,0.0,-0.25332,-2.04351,-1.01328,-1.90193,-0.37998,0.0,0.0,3.94176,22.87118,15.76704,27.53718,5.91264,0.0,0.0,0.2182,1.515,0.8728,1.7163,0.3273,0.0,0.0,0.0002,3.3571,0.0008,0.7022,0.0003,0.0,0.0,1.7816,7.1279,7.1264,11.5814,2.6724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,16.0,26.0,6.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-py_1_dft-co_1_chloride_1_smi1_1_s_1,0.261,-0.64205,0.89276,0.9316,1.68869,0.0,0.0,17.64704,85.22597,60.79088,91.63315,38.11617,0.0,0.0,1.46,12.77,8.12,12.99,5.75,0.0,0.0,0.04,24.11,12.35,14.1,0.08,0.0,0.0,16.24,48.74,40.61,64.96,32.48,0.0,0.0,8.0,31.0,20.0,32.0,16.0,0.0,0.0,0.11096,0.80144,0.2774,0.44384,0.22192,0.0,0.0,-0.2852,-1.7619,-0.713,-1.1408,-0.5704,0.0,0.0,3.95488,17.13582,9.8872,15.81952,7.90976,0.0,0.0,0.2026,1.156,0.5065,0.8104,0.4052,0.0,0.0,0.0002,2.4512,0.0005,0.0008,0.0004,0.0,0.0,1.7974,5.3934,4.4935,7.1896,3.5948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,10.0,16.0,8.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-py_1_dft-co_1_chloride_1_smi1_1_s_1,0.261,-0.64205,0.89276,0.9316,1.68869,0.0,0.0,17.64704,85.22597,60.79088,91.63315,38.11617,0.0,0.0,1.46,12.77,8.12,12.99,5.75,0.0,0.0,0.04,24.11,12.35,14.1,0.08,0.0,0.0,16.24,48.74,40.61,64.96,32.48,0.0,0.0,8.0,31.0,20.0,32.0,16.0,0.0,0.0,0.11096,0.80144,0.2774,0.44384,0.22192,0.0,0.0,-0.2852,-1.7619,-0.713,-1.1408,-0.5704,0.0,0.0,3.95488,17.13582,9.8872,15.81952,7.90976,0.0,0.0,0.2026,1.156,0.5065,0.8104,0.4052,0.0,0.0,0.0002,2.4512,0.0005,0.0008,0.0004,0.0,0.0,1.7974,5.3934,4.4935,7.1896,3.5948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,10.0,16.0,8.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,0.383,-0.08514,0.77199,2.43554,1.47359,0.0,0.0,17.55178,66.79399,87.8851,111.15384,28.41987,0.0,0.0,1.4,9.55,11.76,15.9,4.19,0.0,0.0,0.02,17.02,19.73,14.63,0.03,0.0,0.0,16.2,40.51,56.72,81.01,24.3,0.0,0.0,6.0,18.0,22.0,31.0,9.0,0.0,0.0,0.24068,0.68035,0.84238,1.2034,0.36102,0.0,0.0,-0.11724,-0.66565,-0.69452,-0.83484,-0.17586,0.0,0.0,3.95638,12.77369,15.51247,21.69879,5.93457,0.0,0.0,0.176,0.9561,0.9535,1.1798,0.264,0.0,0.0,0.0002,1.4836,0.6621,0.7002,0.0003,0.0,0.0,1.8238,4.5602,6.3844,9.12,2.7357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,14.0,20.0,6.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,0.383,-0.08514,0.77199,2.43554,1.47359,0.0,0.0,17.55178,66.79399,87.8851,111.15384,28.41987,0.0,0.0,1.4,9.55,11.76,15.9,4.19,0.0,0.0,0.02,17.02,19.73,14.63,0.03,0.0,0.0,16.2,40.51,56.72,81.01,24.3,0.0,0.0,6.0,18.0,22.0,31.0,9.0,0.0,0.0,0.24068,0.68035,0.84238,1.2034,0.36102,0.0,0.0,-0.11724,-0.66565,-0.69452,-0.83484,-0.17586,0.0,0.0,3.95638,12.77369,15.51247,21.69879,5.93457,0.0,0.0,0.176,0.9561,0.9535,1.1798,0.264,0.0,0.0,0.0002,1.4836,0.6621,0.7002,0.0003,0.0,0.0,1.8238,4.5602,6.3844,9.12,2.7357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,14.0,20.0,6.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,-0.05402,0.16775,-3.5309,2.01103,0.62284,0.0,0.0,17.97926,54.5479,95.14544,159.33912,19.29638,0.0,0.0,1.42,8.09,12.73,23.41,2.74,0.0,0.0,0.02,13.47,24.6,11.94,0.02,0.0,0.0,16.6,33.23,58.13,124.52,16.6,0.0,0.0,6.0,15.0,22.0,48.0,6.0,0.0,0.0,0.16762,0.41705,0.58667,1.53561,0.16762,0.0,0.0,-0.22826,-0.98119,-1.078,-1.86291,-0.22826,0.0,0.0,3.9585,10.98043,15.54034,31.32669,3.9585,0.0,0.0,0.1566,0.7567,0.9035,1.1745,0.1566,0.0,0.0,0.0002,1.5559,0.6442,0.9996,0.0002,0.0,0.0,1.8432,3.6874,6.4523,13.8259,1.8432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,14.0,30.0,4.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,-0.05402,0.16775,-3.5309,2.01103,0.62284,0.0,0.0,17.97926,54.5479,95.14544,159.33912,19.29638,0.0,0.0,1.42,8.09,12.73,23.41,2.74,0.0,0.0,0.02,13.47,24.6,11.94,0.02,0.0,0.0,16.6,33.23,58.13,124.52,16.6,0.0,0.0,6.0,15.0,22.0,48.0,6.0,0.0,0.0,0.16762,0.41705,0.58667,1.53561,0.16762,0.0,0.0,-0.22826,-0.98119,-1.078,-1.86291,-0.22826,0.0,0.0,3.9585,10.98043,15.54034,31.32669,3.9585,0.0,0.0,0.1566,0.7567,0.9035,1.1745,0.1566,0.0,0.0,0.0002,1.5559,0.6442,0.9996,0.0002,0.0,0.0,1.8432,3.6874,6.4523,13.8259,1.8432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,14.0,30.0,4.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-iacn_1_fluoride_1_smi1_1_s_1,0.0841,0.3743,-2.32215,-0.51524,4.01893,0.0,0.0,17.80016,56.26897,80.8588,158.60844,135.12449,0.0,0.0,1.44,8.5,10.75,22.64,20.61,0.0,0.0,0.04,15.2,21.23,21.77,0.28,0.0,0.0,16.42,32.9,49.28,114.94,114.94,0.0,0.0,6.0,18.0,19.0,42.0,42.0,0.0,0.0,0.10628,0.87863,0.31884,0.74396,0.74396,0.0,0.0,-0.2542,-0.92982,-0.97836,-1.7794,-1.7794,0.0,0.0,3.95672,11.16774,13.48787,27.69704,27.69704,0.0,0.0,0.1734,0.3481,0.7119,1.2138,1.2138,0.0,0.0,0.0006,1.9991,0.8092,0.0042,0.0042,0.0,0.0,1.826,3.6529,5.4789,12.782,12.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,12.0,28.0,28.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-iacn_1_fluoride_1_smi1_1_s_1,0.0841,0.3743,-2.32215,-0.51524,4.01893,0.0,0.0,17.80016,56.26897,80.8588,158.60844,135.12449,0.0,0.0,1.44,8.5,10.75,22.64,20.61,0.0,0.0,0.04,15.2,21.23,21.77,0.28,0.0,0.0,16.42,32.9,49.28,114.94,114.94,0.0,0.0,6.0,18.0,19.0,42.0,42.0,0.0,0.0,0.10628,0.87863,0.31884,0.74396,0.74396,0.0,0.0,-0.2542,-0.92982,-0.97836,-1.7794,-1.7794,0.0,0.0,3.95672,11.16774,13.48787,27.69704,27.69704,0.0,0.0,0.1734,0.3481,0.7119,1.2138,1.2138,0.0,0.0,0.0006,1.9991,0.8092,0.0042,0.0042,0.0,0.0,1.826,3.6529,5.4789,12.782,12.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,12.0,28.0,28.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,-0.52956,0.57351,-6.51959,-0.8861,-0.55353,-0.02816,0.0,18.43364,55.05688,95.09988,146.14526,33.38937,9.97739,0.0,1.46,8.53,13.13,20.86,4.67,1.49,0.0,0.04,12.77,22.78,6.78,3.34,0.02,0.0,17.04,34.15,59.65,119.28,25.56,8.52,0.0,6.0,16.0,22.0,42.0,9.0,3.0,0.0,0.12392,0.47926,0.43372,0.86744,0.18588,0.06196,0.0,-0.31014,-0.85118,-1.37184,-2.17098,-0.46521,-0.15507,0.0,3.9621,11.08789,15.56355,27.7347,5.94315,1.98105,0.0,0.0858,0.3021,0.6532,0.6006,0.1287,0.0429,0.0,0.0002,1.8687,0.6466,0.0014,0.0003,0.0001,0.0,1.914,3.8291,6.7001,13.398,2.871,0.957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,14.0,28.0,6.0,2.0,0.0
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,-0.52956,0.57351,-6.51959,-0.8861,-0.55353,-0.02816,0.0,18.43364,55.05688,95.09988,146.14526,33.38937,9.97739,0.0,1.46,8.53,13.13,20.86,4.67,1.49,0.0,0.04,12.77,22.78,6.78,3.34,0.02,0.0,17.04,34.15,59.65,119.28,25.56,8.52,0.0,6.0,16.0,22.0,42.0,9.0,3.0,0.0,0.12392,0.47926,0.43372,0.86744,0.18588,0.06196,0.0,-0.31014,-0.85118,-1.37184,-2.17098,-0.46521,-0.15507,0.0,3.9621,11.08789,15.56355,27.7347,5.94315,1.98105,0.0,0.0858,0.3021,0.6532,0.6006,0.1287,0.0429,0.0,0.0002,1.8687,0.6466,0.0014,0.0003,0.0001,0.0,1.914,3.8291,6.7001,13.398,2.871,0.957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,14.0,28.0,6.0,2.0,0.0
ir_tbp_1_dft-oxaz_1_dft-phos_1_dft-iacn_1_fluoride_1_smi1_1_s_1,0.18158,0.40891,-1.07186,0.70258,2.08558,0.32611,0.0,16.3304,53.48475,63.25359,108.76622,74.9267,8.92705,0.0,1.4,8.47,8.81,16.4,11.94,1.46,0.0,0.04,15.32,17.29,17.97,3.45,0.02,0.0,16.36,32.77,40.92,81.82,65.44,8.18,0.0,8.0,21.0,20.0,42.0,32.0,4.0,0.0,0.1021,0.78569,0.25525,0.67162,0.4084,0.05105,0.0,-0.28732,-1.11765,-0.7183,-1.73877,-1.14928,-0.14366,0.0,3.96436,11.53291,9.9109,21.58988,15.85744,1.98218,0.0,0.1624,0.6328,0.406,0.8127,0.6496,0.0812,0.0,0.0002,1.6923,0.0005,0.9995,0.0008,0.0001,0.0,1.8374,3.675,4.5935,9.1878,7.3496,0.9187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,10.0,20.0,16.0,2.0,0.0
ir_tbp_1_dft-oxaz_1_dft-phos_1_dft-iacn_1_fluoride_1_smi1_1_s_1,0.18158,0.40891,-1.07186,0.70258,2.08558,0.32611,0.0,16.3304,53.48475,63.25359,108.76622,74.9267,8.92705,0.0,1.4,8.47,8.81,16.4,11.94,1.46,0.0,0.04,15.32,17.29,17.97,3.45,0.02,0.0,16.36,32.77,40.92,81.82,65.44,8.18,0.0,8.0,21.0,20.0,42.0,32.0,4.0,0.0,0.1021,0.78569,0.25525,0.67162,0.4084,0.05105,0.0,-0.28732,-1.11765,-0.7183,-1.73877,-1.14928,-0.14366,0.0,3.96436,11.53291,9.9109,21.58988,15.85744,1.98218,0.0,0.1624,0.6328,0.406,0.8127,0.6496,0.0812,0.0,0.0002,1.6923,0.0005,0.9995,0.0008,0.0001,0.0,1.8374,3.675,4.5935,9.1878,7.3496,0.9187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,10.0,20.0,16.0,2.0,0.0
ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,0.00892,0.09066,-2.09459,-0.02761,2.1965,0.0,0.0,17.9187,54.62036,93.70346,169.36561,121.31851,0.0,0.0,1.4,7.97,12.2,23.91,18.16,0.0,0.0,0.02,13.75,23.87,21.76,4.16,0.0,0.0,16.56,33.17,57.98,124.21,99.37,0.0,0.0,6.0,14.0,22.0,48.0,37.0,0.0,0.0,0.17858,0.35716,0.62503,1.60421,1.07148,0.0,0.0,-0.23782,-1.09583,-1.12132,-1.99606,-1.69137,0.0,0.0,3.95054,11.30859,15.51182,31.26522,25.62012,0.0,0.0,0.1508,1.0686,0.8801,1.1311,1.2,0.0,0.0,0.0004,1.2334,0.648,1.0015,0.7061,0.0,0.0,1.8488,3.6979,6.4719,13.8675,11.0938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,14.0,30.0,24.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,0.00892,0.09066,-2.09459,-0.02761,2.1965,0.0,0.0,17.9187,54.62036,93.70346,169.36561,121.31851,0.0,0.0,1.4,7.97,12.2,23.91,18.16,0.0,0.0,0.02,13.75,23.87,21.76,4.16,0.0,0.0,16.56,33.17,57.98,124.21,99.37,0.0,0.0,6.0,14.0,22.0,48.0,37.0,0.0,0.0,0.17858,0.35716,0.62503,1.60421,1.07148,0.0,0.0,-0.23782,-1.09583,-1.12132,-1.99606,-1.69137,0.0,0.0,3.95054,11.30859,15.51182,31.26522,25.62012,0.0,0.0,0.1508,1.0686,0.8801,1.1311,1.2,0.0,0.0,0.0004,1.2334,0.648,1.0015,0.7061,0.0,0.0,1.8488,3.6979,6.4719,13.8675,11.0938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,14.0,30.0,24.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-phos_1_dft-co_1_dft-cch_1_smi1_1_s_1,-0.59702,0.72996,-6.92938,-1.45085,-0.64718,-0.06084,0.0,18.5328,52.93509,99.6207,146.93933,33.53062,10.02593,0.0,1.48,7.9,13.61,21.1,4.7,1.5,0.0,0.02,11.06,26.42,6.64,3.3,0.01,0.0,17.1,34.28,59.86,119.7,25.65,8.55,0.0,8.0,18.0,29.0,56.0,12.0,4.0,0.0,0.24028,0.48056,0.84098,1.68196,0.36042,0.12014,0.0,-0.2022,-0.63292,-1.20473,-1.4154,-0.3033,-0.1011,0.0,3.95778,10.72693,15.83062,27.70446,5.93667,1.97889,0.0,0.0906,0.8449,0.8495,0.6342,0.1359,0.0453,0.0,0.0002,1.3356,0.4678,0.0014,0.0003,0.0001,0.0,1.909,3.8191,6.682,13.363,2.8635,0.9545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,14.0,28.0,6.0,2.0,0.0
