id,qnat-0_MD_AA,qnat-1_MD_AA,qnat-2_MD_AA,qnat-3_MD_AA,qnat-4_MD_AA,qnat-5_MD_AA,qnat-6_MD_AA,Vnat-0_MD_AA,Vnat-1_MD_AA,Vnat-2_MD_AA,Vnat-3_MD_AA,Vnat-4_MD_AA,Vnat-5_MD_AA,Vnat-6_MD_AA,Ns-0_MD_AA,Ns-1_MD_AA,Ns-2_MD_AA,Ns-3_MD_AA,Ns-4_MD_AA,Ns-5_MD_AA,Ns-6_MD_AA,Np-0_MD_AA,Np-1_MD_AA,Np-2_MD_AA,Np-3_MD_AA,Np-4_MD_AA,Np-5_MD_AA,Np-6_MD_AA,Nd-0_MD_AA,Nd-1_MD_AA,Nd-2_MD_AA,Nd-3_MD_AA,Nd-4_MD_AA,Nd-5_MD_AA,Nd-6_MD_AA,Nlp-0_MD_AA,Nlp-1_MD_AA,Nlp-2_MD_AA,Nlp-3_MD_AA,Nlp-4_MD_AA,Nlp-5_MD_AA,Nlp-6_MD_AA,LPde-0_MD_AA,LPde-1_MD_AA,LPde-2_MD_AA,LPde-3_MD_AA,LPde-4_MD_AA,LPde-5_MD_AA,LPde-6_MD_AA,LPe-0_MD_AA,LPe-1_MD_AA,LPe-2_MD_AA,LPe-3_MD_AA,LPe-4_MD_AA,LPe-5_MD_AA,LPe-6_MD_AA,LPocc-0_MD_AA,LPocc-1_MD_AA,LPocc-2_MD_AA,LPocc-3_MD_AA,LPocc-4_MD_AA,LPocc-5_MD_AA,LPocc-6_MD_AA,LPs-0_MD_AA,LPs-1_MD_AA,LPs-2_MD_AA,LPs-3_MD_AA,LPs-4_MD_AA,LPs-5_MD_AA,LPs-6_MD_AA,LPp-0_MD_AA,LPp-1_MD_AA,LPp-2_MD_AA,LPp-3_MD_AA,LPp-4_MD_AA,LPp-5_MD_AA,LPp-6_MD_AA,LPd-0_MD_AA,LPd-1_MD_AA,LPd-2_MD_AA,LPd-3_MD_AA,LPd-4_MD_AA,LPd-5_MD_AA,LPd-6_MD_AA,Nlv-0_MD_AA,Nlv-1_MD_AA,Nlv-2_MD_AA,Nlv-3_MD_AA,Nlv-4_MD_AA,Nlv-5_MD_AA,Nlv-6_MD_AA,LVde-0_MD_AA,LVde-1_MD_AA,LVde-2_MD_AA,LVde-3_MD_AA,LVde-4_MD_AA,LVde-5_MD_AA,LVde-6_MD_AA,LVe-0_MD_AA,LVe-1_MD_AA,LVe-2_MD_AA,LVe-3_MD_AA,LVe-4_MD_AA,LVe-5_MD_AA,LVe-6_MD_AA,LVocc-0_MD_AA,LVocc-1_MD_AA,LVocc-2_MD_AA,LVocc-3_MD_AA,LVocc-4_MD_AA,LVocc-5_MD_AA,LVocc-6_MD_AA,LVs-0_MD_AA,LVs-1_MD_AA,LVs-2_MD_AA,LVs-3_MD_AA,LVs-4_MD_AA,LVs-5_MD_AA,LVs-6_MD_AA,LVp-0_MD_AA,LVp-1_MD_AA,LVp-2_MD_AA,LVp-3_MD_AA,LVp-4_MD_AA,LVp-5_MD_AA,LVp-6_MD_AA,LVd-0_MD_AA,LVd-1_MD_AA,LVd-2_MD_AA,LVd-3_MD_AA,LVd-4_MD_AA,LVd-5_MD_AA,LVd-6_MD_AA,I-0_MD_AA,I-1_MD_AA,I-2_MD_AA,I-3_MD_AA,I-4_MD_AA,I-5_MD_AA,I-6_MD_AA
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-iacn_1_chloride_1_smi1_1_s_1,0.0,-0.52657,2.55154,-2.86798,-1.40407,-0.31581,0.0,0.0,15.48176,26.2834,105.35977,46.17997,8.27637,0.0,0.0,-2.75,-2.4,-1.4,-0.51,-0.05,0.0,0.0,-15.11,-21.3,-9.73,-3.23,0.01,0.0,0.0,33.35,50.1,116.9,50.1,8.35,0.0,0.0,11.0,24.0,56.0,24.0,4.0,0.0,0.0,-0.17482,0.30204,0.70476,0.30204,0.05034,0.0,0.0,-0.14358,-0.9501,-2.2169,-0.9501,-0.15835,0.0,0.0,4.29794,11.87604,27.71076,11.87604,1.97934,0.0,0.0,0.1137,0.4182,0.9758,0.4182,0.0697,0.0,0.0,-1.834,0.0012,0.0028,0.0012,0.0002,0.0,0.0,3.7203,5.5806,13.0214,5.5806,0.9301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,0.0,-2.66248,4.19455,-9.03861,-1.43042,0.0,0.0,0.0,19.68672,34.59846,160.33001,25.32099,0.0,0.0,0.0,-2.06,-3.37,-1.31,-0.09,0.0,0.0,0.0,-12.17,-29.78,-7.55,0.03,0.0,0.0,0.0,33.91,67.99,169.98,25.5,0.0,0.0,0.0,14.0,32.0,77.0,12.0,0.0,0.0,0.0,0.36136,0.72272,1.5286,0.27102,0.0,0.0,0.0,-0.08966,-0.90728,-2.12213,-0.34023,0.0,0.0,0.0,4.84726,15.81696,37.91182,5.93136,0.0,0.0,0.0,-0.3629,0.4592,1.148,0.1722,0.0,0.0,0.0,-1.4065,0.0,-0.9981,0.0,0.0,0.0,0.0,3.769,7.54,18.8481,2.8275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,0.0,-2.66248,4.19455,-9.03861,-1.43042,0.0,0.0,0.0,19.68672,34.59846,160.33001,25.32099,0.0,0.0,0.0,-2.06,-3.37,-1.31,-0.09,0.0,0.0,0.0,-12.17,-29.78,-7.55,0.03,0.0,0.0,0.0,33.91,67.99,169.98,25.5,0.0,0.0,0.0,14.0,32.0,77.0,12.0,0.0,0.0,0.0,0.36136,0.72272,1.5286,0.27102,0.0,0.0,0.0,-0.08966,-0.90728,-2.12213,-0.34023,0.0,0.0,0.0,4.84726,15.81696,37.91182,5.93136,0.0,0.0,0.0,-0.3629,0.4592,1.148,0.1722,0.0,0.0,0.0,-1.4065,0.0,-0.9981,0.0,0.0,0.0,0.0,3.769,7.54,18.8481,2.8275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,0.0,-1.6582,1.56651,-3.72315,-4.01263,-2.63588,-1.33697,0.0,19.70992,36.36643,110.4194,105.71965,65.44925,25.26384,0.0,-2.07,-3.37,-2.48,-1.99,-1.14,-0.18,0.0,-12.21,-28.19,-22.77,-19.46,-9.69,0.03,0.0,33.91,67.91,135.84,127.35,76.41,25.47,0.0,14.0,31.0,64.0,60.0,36.0,12.0,0.0,0.48396,0.96792,1.93584,1.81485,1.08891,0.36297,0.0,0.1522,-0.31411,-1.11712,-1.0473,-0.62838,-0.20946,0.0,4.68469,13.77294,31.47616,29.5089,17.70534,5.90178,0.0,-0.4397,0.0466,1.0976,1.029,0.6174,0.2058,0.0,-1.285,-0.4956,0.0032,0.003,0.0018,0.0006,0.0,3.7244,7.4482,14.8976,13.9665,8.3799,2.7933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,0.0,-1.6582,1.56651,-3.72315,-4.01263,-2.63588,-1.33697,0.0,19.70992,36.36643,110.4194,105.71965,65.44925,25.26384,0.0,-2.07,-3.37,-2.48,-1.99,-1.14,-0.18,0.0,-12.21,-28.19,-22.77,-19.46,-9.69,0.03,0.0,33.91,67.91,135.84,127.35,76.41,25.47,0.0,14.0,31.0,64.0,60.0,36.0,12.0,0.0,0.48396,0.96792,1.93584,1.81485,1.08891,0.36297,0.0,0.1522,-0.31411,-1.11712,-1.0473,-0.62838,-0.20946,0.0,4.68469,13.77294,31.47616,29.5089,17.70534,5.90178,0.0,-0.4397,0.0466,1.0976,1.029,0.6174,0.2058,0.0,-1.285,-0.4956,0.0032,0.003,0.0018,0.0006,0.0,3.7244,7.4482,14.8976,13.9665,8.3799,2.7933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,0.0,-2.53044,0.94229,-0.47354,-5.0615,-5.09106,-2.60124,0.0,19.5685,37.95339,71.19666,160.41174,130.56209,50.40285,0.0,-2.18,-2.38,-3.94,-3.66,-2.27,-0.36,0.0,-12.17,-27.41,-43.33,-38.9,-19.34,0.06,0.0,33.81,67.74,118.56,203.28,152.46,50.82,0.0,9.0,23.0,40.0,72.0,54.0,18.0,0.0,0.34444,1.0012,1.47309,3.0036,2.2527,0.7509,0.0,-0.10543,-0.40772,-1.06116,-2.0652,-1.5489,-0.5163,0.0,5.14442,14.09337,25.9149,47.268,35.451,11.817,0.0,0.0563,0.0588,0.6986,1.1976,0.8982,0.2994,0.0,-1.8548,-0.6577,-0.9969,0.0024,0.0018,0.0006,0.0,3.7986,7.5989,13.2983,22.8,17.1,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,0.0,-2.53044,0.94229,-0.47354,-5.0615,-5.09106,-2.60124,0.0,19.5685,37.95339,71.19666,160.41174,130.56209,50.40285,0.0,-2.18,-2.38,-3.94,-3.66,-2.27,-0.36,0.0,-12.17,-27.41,-43.33,-38.9,-19.34,0.06,0.0,33.81,67.74,118.56,203.28,152.46,50.82,0.0,9.0,23.0,40.0,72.0,54.0,18.0,0.0,0.34444,1.0012,1.47309,3.0036,2.2527,0.7509,0.0,-0.10543,-0.40772,-1.06116,-2.0652,-1.5489,-0.5163,0.0,5.14442,14.09337,25.9149,47.268,35.451,11.817,0.0,0.0563,0.0588,0.6986,1.1976,0.8982,0.2994,0.0,-1.8548,-0.6577,-0.9969,0.0024,0.0018,0.0006,0.0,3.7986,7.5989,13.2983,22.8,17.1,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-hicn_1_fluoride_1_smi1_1_s_1,0.0,-1.08279,4.39608,-1.70213,-2.57121,0.0,0.0,0.0,17.04378,22.39132,101.12597,82.13714,0.0,0.0,0.0,-2.37,-2.92,-1.14,-0.26,0.0,0.0,0.0,-13.6,-24.13,-13.02,0.1,0.0,0.0,0.0,33.02,49.61,115.78,82.7,0.0,0.0,0.0,7.0,16.0,42.0,30.0,0.0,0.0,0.0,-0.3595,0.3606,0.8414,0.601,0.0,0.0,0.0,-0.14224,-0.25264,-1.69078,-1.2077,0.0,0.0,0.0,4.49782,8.51689,27.6787,19.7705,0.0,0.0,0.0,-0.0465,0.1183,1.1228,0.802,0.0,0.0,0.0,-1.6323,-1.6353,0.0014,0.001,0.0,0.0,0.0,3.6783,5.5164,12.8744,9.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-hicn_1_fluoride_1_smi1_1_s_1,0.0,-1.08279,4.39608,-1.70213,-2.57121,0.0,0.0,0.0,17.04378,22.39132,101.12597,82.13714,0.0,0.0,0.0,-2.37,-2.92,-1.14,-0.26,0.0,0.0,0.0,-13.6,-24.13,-13.02,0.1,0.0,0.0,0.0,33.02,49.61,115.78,82.7,0.0,0.0,0.0,7.0,16.0,42.0,30.0,0.0,0.0,0.0,-0.3595,0.3606,0.8414,0.601,0.0,0.0,0.0,-0.14224,-0.25264,-1.69078,-1.2077,0.0,0.0,0.0,4.49782,8.51689,27.6787,19.7705,0.0,0.0,0.0,-0.0465,0.1183,1.1228,0.802,0.0,0.0,0.0,-1.6323,-1.6353,0.0014,0.001,0.0,0.0,0.0,3.6783,5.5164,12.8744,9.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,0.0,-1.9419,2.60663,-3.90455,-5.03745,0.0,0.0,0.0,18.90446,32.14313,100.34494,92.55946,0.0,0.0,0.0,-2.38,-2.95,-1.49,-0.24,0.0,0.0,0.0,-12.48,-23.88,-16.04,0.22,0.0,0.0,0.0,33.79,59.21,118.44,93.06,0.0,0.0,0.0,12.0,27.0,56.0,44.0,0.0,0.0,0.0,0.07029,0.51996,1.03992,0.81708,0.0,0.0,0.0,-0.17495,-0.52844,-1.51718,-1.19207,0.0,0.0,0.0,4.58817,12.25676,27.56194,21.65581,0.0,0.0,0.0,-0.1329,0.4354,0.8708,0.6842,0.0,0.0,0.0,-1.6173,-0.9992,0.0014,0.0011,0.0,0.0,0.0,3.7507,6.5645,13.1292,10.3158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,0.0,-1.9419,2.60663,-3.90455,-5.03745,0.0,0.0,0.0,18.90446,32.14313,100.34494,92.55946,0.0,0.0,0.0,-2.38,-2.95,-1.49,-0.24,0.0,0.0,0.0,-12.48,-23.88,-16.04,0.22,0.0,0.0,0.0,33.79,59.21,118.44,93.06,0.0,0.0,0.0,12.0,27.0,56.0,44.0,0.0,0.0,0.0,0.07029,0.51996,1.03992,0.81708,0.0,0.0,0.0,-0.17495,-0.52844,-1.51718,-1.19207,0.0,0.0,0.0,4.58817,12.25676,27.56194,21.65581,0.0,0.0,0.0,-0.1329,0.4354,0.8708,0.6842,0.0,0.0,0.0,-1.6173,-0.9992,0.0014,0.0011,0.0,0.0,0.0,3.7507,6.5645,13.1292,10.3158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-asme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,0.0,-2.76692,3.55516,-6.17235,-5.78175,0.0,0.0,0.0,19.78806,35.28706,148.59663,101.40564,0.0,0.0,0.0,-2.21,-3.23,-2.69,-0.4,0.0,0.0,0.0,-11.98,-29.36,-18.25,0.12,0.0,0.0,0.0,33.97,68.07,170.18,102.12,0.0,0.0,0.0,14.0,32.0,77.0,48.0,0.0,0.0,0.0,0.38004,0.76008,1.62199,1.14012,0.0,0.0,0.0,-0.07467,-0.85328,-1.98666,-1.27992,0.0,0.0,0.0,4.89592,15.81008,37.89455,23.71512,0.0,0.0,0.0,-0.3416,0.4336,1.084,0.6504,0.0,0.0,0.0,-1.4405,0.0008,-0.9961,0.0012,0.0,0.0,0.0,3.7818,7.5648,18.9101,11.3472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-asme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,0.0,-2.76692,3.55516,-6.17235,-5.78175,0.0,0.0,0.0,19.78806,35.28706,148.59663,101.40564,0.0,0.0,0.0,-2.21,-3.23,-2.69,-0.4,0.0,0.0,0.0,-11.98,-29.36,-18.25,0.12,0.0,0.0,0.0,33.97,68.07,170.18,102.12,0.0,0.0,0.0,14.0,32.0,77.0,48.0,0.0,0.0,0.0,0.38004,0.76008,1.62199,1.14012,0.0,0.0,0.0,-0.07467,-0.85328,-1.98666,-1.27992,0.0,0.0,0.0,4.89592,15.81008,37.89455,23.71512,0.0,0.0,0.0,-0.3416,0.4336,1.084,0.6504,0.0,0.0,0.0,-1.4405,0.0008,-0.9961,0.0012,0.0,0.0,0.0,3.7818,7.5648,18.9101,11.3472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-co_1_dft-no2_1_smi1_1_s_1,0.0,-1.14708,0.84256,-0.19656,-1.65114,-1.63779,-0.99749,0.0,24.14276,27.03304,55.9286,99.15889,64.32058,24.88088,0.0,-4.2,-2.12,-1.87,-2.35,-0.96,-0.12,0.0,-21.7,-20.79,-25.44,-23.31,-9.57,0.06,0.0,50.08,50.15,83.6,125.39,75.24,25.08,0.0,17.0,23.0,40.0,59.0,36.0,12.0,0.0,-0.17867,0.48954,0.8159,1.22385,0.73431,0.24477,0.0,0.31377,-0.29154,-1.329,-1.72111,-1.1961,-0.3987,0.0,4.7489,9.85773,19.726,27.67271,17.7534,5.9178,0.0,-0.2438,-0.0683,0.784,0.8822,0.7056,0.2352,0.0,-3.2831,-0.4596,0.002,-0.7021,0.0018,0.0006,0.0,5.5267,5.528,9.214,13.8199,8.2926,2.7642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-co_1_dft-no2_1_smi1_1_s_1,0.0,-1.14708,0.84256,-0.19656,-1.65114,-1.63779,-0.99749,0.0,24.14276,27.03304,55.9286,99.15889,64.32058,24.88088,0.0,-4.2,-2.12,-1.87,-2.35,-0.96,-0.12,0.0,-21.7,-20.79,-25.44,-23.31,-9.57,0.06,0.0,50.08,50.15,83.6,125.39,75.24,25.08,0.0,17.0,23.0,40.0,59.0,36.0,12.0,0.0,-0.17867,0.48954,0.8159,1.22385,0.73431,0.24477,0.0,0.31377,-0.29154,-1.329,-1.72111,-1.1961,-0.3987,0.0,4.7489,9.85773,19.726,27.67271,17.7534,5.9178,0.0,-0.2438,-0.0683,0.784,0.8822,0.7056,0.2352,0.0,-3.2831,-0.4596,0.002,-0.7021,0.0018,0.0006,0.0,5.5267,5.528,9.214,13.8199,8.2926,2.7642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-asme3_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,0.0,-3.26452,4.1253,-6.98547,-4.36145,0.0,0.0,0.0,26.26724,29.67903,149.28825,76.02036,0.0,0.0,0.0,-4.22,-3.23,-1.12,-0.28,0.0,0.0,0.0,-20.51,-26.45,-10.52,0.09,0.0,0.0,0.0,50.9,59.49,161.5,76.5,0.0,0.0,0.0,11.0,20.0,57.0,27.0,0.0,0.0,0.0,-0.19994,0.55419,1.50423,0.71253,0.0,0.0,0.0,0.03183,-0.61264,-2.44606,-1.15866,0.0,0.0,0.0,5.11106,12.19358,37.59492,17.80812,0.0,0.0,0.0,-0.2731,0.0435,1.0374,0.4914,0.0,0.0,0.0,-3.3966,-0.6595,0.0019,0.0009,0.0,0.0,0.0,5.6691,6.6153,17.9588,8.5068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-asme3_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,0.0,-3.26452,4.1253,-6.98547,-4.36145,0.0,0.0,0.0,26.26724,29.67903,149.28825,76.02036,0.0,0.0,0.0,-4.22,-3.23,-1.12,-0.28,0.0,0.0,0.0,-20.51,-26.45,-10.52,0.09,0.0,0.0,0.0,50.9,59.49,161.5,76.5,0.0,0.0,0.0,11.0,20.0,57.0,27.0,0.0,0.0,0.0,-0.19994,0.55419,1.50423,0.71253,0.0,0.0,0.0,0.03183,-0.61264,-2.44606,-1.15866,0.0,0.0,0.0,5.11106,12.19358,37.59492,17.80812,0.0,0.0,0.0,-0.2731,0.0435,1.0374,0.4914,0.0,0.0,0.0,-3.3966,-0.6595,0.0019,0.0009,0.0,0.0,0.0,5.6691,6.6153,17.9588,8.5068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-co_1_dft-oh_1_smi1_1_s_1,0.0,-2.59475,4.14303,-8.77503,0.0,0.0,0.0,0.0,15.62108,30.68038,138.73622,0.0,0.0,0.0,0.0,-2.69,-3.51,0.11,0.0,0.0,0.0,0.0,-12.54,-27.28,0.36,0.0,0.0,0.0,0.0,33.75,67.59,152.1,0.0,0.0,0.0,0.0,12.0,31.0,72.0,0.0,0.0,0.0,0.0,-0.0211,0.452,1.017,0.0,0.0,0.0,0.0,-0.34455,-0.67043,-2.56176,0.0,0.0,0.0,0.0,4.72876,13.86875,35.65206,0.0,0.0,0.0,0.0,0.1029,-0.0665,1.0692,0.0,0.0,0.0,0.0,-1.8638,-0.4571,0.0018,0.0,0.0,0.0,0.0,3.7608,7.5236,16.929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
